property_title,location,number_of_rooms,price,size,property_type,property_type_encoded,location_clean,location_encoded,number_of_rooms_clean,price_clean,size_per_room,log_size,log_rooms,size_squared,rooms_squared,size_x_rooms
2122,57,18,17,395.0,13,13,44,44,5.0,1200.0,78.99984200031601,5.981414211254481,1.791759469228055,156025.0,25.0,1975.0
2093,57,23,30,488.0,13,13,44,44,6.0,1300.0,81.33319777800371,6.192362489474872,1.9459101490553132,238144.0,36.0,2928.0
928,96,11,16,162.0,0,0,76,76,3.0,1199.0,53.999820000599996,5.093750200806762,1.3862943611198906,26244.0,9.0,486.0
2471,76,33,57,295.0,2,2,58,58,1.7682119205298013,1795.0,166.83426247289762,5.69035945432406,1.018201595709832,87025.0,3.126573395903688,521.6225165562913
948,76,15,17,349.0,13,13,58,58,4.0,1200.0,87.24978187554532,5.857933154483459,1.6094379124341003,121801.0,16.0,1396.0
2092,57,28,132,537.5,13,13,44,44,6.0,2500.0,89.58318402802662,6.288787496596443,1.9459101490553132,288906.25,36.0,3225.0
946,76,15,17,295.0,13,13,58,58,4.0,1200.0,73.74981562546094,5.69035945432406,1.6094379124341003,87025.0,16.0,1180.0
1857,46,33,51,450.0,0,0,34,34,2.0232558139534884,1700.0,222.4126938223179,6.111467339502679,1.10633433476202,202500.0,4.093564088696593,910.4651162790698
2956,18,8,259,145.0,4,4,13,13,2.0,475.0,72.49963750181249,4.983606621708336,1.0986122886681098,21025.0,4.0,290.0
1498,11,1,160,80.0,4,4,8,8,1.0,250.0,79.99920000799992,4.394449154672439,0.6931471805599453,6400.0,1.0,80.0
435,18,8,199,537.5,9,9,13,13,2.0,310.0,268.74865625671873,6.288787496596443,1.0986122886681098,288906.25,4.0,1075.0
1246,96,8,24,240.0,0,0,76,76,2.0,1250.0,119.99940000299998,5.484796933490655,1.0986122886681098,57600.0,4.0,480.0
476,57,11,302,224.0,9,9,44,44,3.0,600.0,74.6664177786074,5.41610040220442,1.3862943611198906,50176.0,9.0,672.0
1628,96,1,302,90.0,0,0,76,76,1.0,600.0,89.9991000089999,4.51085950651685,0.6931471805599453,8100.0,1.0,90.0
3347,35,1,110,133.0,12,12,26,26,1.0,180.0,132.99867001329986,4.897839799950911,0.6931471805599453,17689.0,1.0,133.0
4284,29,15,284,350.0,13,13,66,66,4.0,550.0,87.49978125054689,5.860786223465865,1.6094379124341003,122500.0,16.0,1400.0
2101,57,15,372,400.0,9,9,44,44,4.0,900.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
61,72,1,323,45.0,4,4,55,55,1.0,70.0,44.99955000449995,3.828641396489095,0.6931471805599453,2025.0,1.0,45.0
3312,35,1,110,1.0,9,9,26,26,1.0,180.0,0.9999900000999989,0.6931471805599453,0.6931471805599453,1.0,1.0,1.0
3242,72,33,324,318.0,14,14,55,55,6.0,700.0,52.999911666813894,5.765191102784844,1.9459101490553132,101124.0,36.0,1908.0
493,35,33,238,150.0,9,9,26,26,2.0309110629067244,400.0,73.85811430076697,5.017279836814924,1.108863255153159,22500.0,4.124599745436921,304.63665943600864
293,46,8,152,110.0,9,9,34,34,2.0,230.0,54.99972500137499,4.709530201312334,1.0986122886681098,12100.0,4.0,220.0
1242,46,1,204,75.0,4,4,34,34,1.0,325.0,74.99925000749992,4.330733340286331,0.6931471805599453,5625.0,1.0,75.0
1241,46,1,150,75.0,4,4,34,34,1.0,225.0,74.99925000749992,4.330733340286331,0.6931471805599453,5625.0,1.0,75.0
2157,76,1,254,92.0,9,9,58,58,1.0,450.0,91.9990800091999,4.532599493153256,0.6931471805599453,8464.0,1.0,92.0
2165,57,15,360,300.0,13,13,44,44,4.0,850.0,74.99981250046875,5.707110264748875,1.6094379124341003,90000.0,16.0,1200.0
976,76,33,46,406.0,2,2,58,58,1.7682119205298013,1600.0,229.60918835253028,6.008813185442595,1.018201595709832,164836.0,3.126573395903688,717.8940397350993
2456,76,8,238,120.0,9,9,58,58,2.0,400.0,59.99970000149999,4.795790545596741,1.0986122886681098,14400.0,4.0,240.0
778,57,26,132,537.5,9,9,44,44,6.0,2500.0,89.58318402802662,6.288787496596443,1.9459101490553132,288906.25,36.0,3225.0
1427,9,33,10,185.0,11,11,7,7,3.142857142857143,1100.0,58.86344907084386,5.225746673713202,1.4213856809311607,34225.0,9.877551020408163,581.4285714285714
3182,37,23,212,360.0,13,13,28,28,6.0,350.0,59.99990000016667,5.8888779583328805,1.9459101490553132,129600.0,36.0,2160.0
2121,57,18,17,300.0,13,13,44,44,5.0,1200.0,59.999880000240005,5.707110264748875,1.791759469228055,90000.0,25.0,1500.0
1073,22,18,269,450.0,13,13,15,15,5.0,500.0,89.99982000036,6.111467339502679,1.791759469228055,202500.0,25.0,2250.0
1070,33,18,269,450.0,13,13,2,2,5.0,500.0,89.99982000036,6.111467339502679,1.791759469228055,202500.0,25.0,2250.0
1333,22,33,59,470.0,1,1,15,15,1.625,1800.0,289.22898936006544,6.154858094016418,0.965080896043587,220900.0,2.640625,763.75
624,76,15,196,359.0,0,0,58,58,4.0,300.0,89.74977562556094,5.886104031450156,1.6094379124341003,128881.0,16.0,1436.0
2863,15,33,212,24.0,11,11,12,12,3.142857142857143,350.0,7.636339338920285,3.2188758248682006,1.4213856809311607,576.0,9.877551020408163,75.42857142857143
1586,38,11,40,11.0,9,9,29,29,3.0,1500.0,3.666654444485185,2.4849066497880004,1.3862943611198906,121.0,9.0,33.0
1608,63,33,91,32.0,11,11,49,49,3.142857142857143,140.0,10.181785785227047,3.4965075614664802,1.4213856809311607,1024.0,9.877551020408163,100.57142857142857
2479,76,11,17,300.0,13,13,58,58,3.0,1200.0,99.99966666777777,5.707110264748875,1.3862943611198906,90000.0,9.0,900.0
2209,67,1,254,85.0,0,0,52,52,1.0,450.0,84.99915000849991,4.454347296253507,0.6931471805599453,7225.0,1.0,85.0
1894,35,18,284,350.0,13,13,26,26,5.0,550.0,69.99986000028001,5.860786223465865,1.791759469228055,122500.0,25.0,1750.0
2113,57,15,350,300.0,13,13,44,44,4.0,800.0,74.99981250046875,5.707110264748875,1.6094379124341003,90000.0,16.0,1200.0
2780,27,33,128,537.5,14,14,20,20,6.0,2379.0,89.58318402802662,6.288787496596443,1.9459101490553132,288906.25,36.0,3225.0
1897,42,18,310,350.0,13,13,32,32,5.0,650.0,69.99986000028001,5.860786223465865,1.791759469228055,122500.0,25.0,1750.0
1584,80,33,122,450.0,9,9,61,61,2.0309110629067244,2200.0,221.5743429023009,6.111467339502679,1.108863255153159,202500.0,4.124599745436921,913.909978308026
1595,96,8,331,10.0,4,4,76,76,2.0,750.0,4.999975000125,2.3978952727983707,1.0986122886681098,100.0,4.0,20.0
1594,96,8,331,10.0,4,4,76,76,2.0,750.0,4.999975000125,2.3978952727983707,1.0986122886681098,100.0,4.0,20.0
1583,76,24,376,10.0,13,13,58,58,6.0,950.0,1.6666638888935186,2.3978952727983707,1.9459101490553132,100.0,36.0,60.0
1590,76,8,284,11.0,4,4,58,58,2.0,550.0,5.499972500137499,2.4849066497880004,1.0986122886681098,121.0,4.0,22.0
1603,42,33,171,42.0,2,2,32,32,1.7682119205298013,280.0,23.752674657158305,3.7612001156935624,1.018201595709832,1764.0,3.126573395903688,74.26490066225165
1611,63,33,319,1.0,14,14,49,49,6.0,7200.0,0.16666638888935187,0.6931471805599453,1.9459101490553132,1.0,36.0,6.0
1607,35,33,374,310.0,11,11,26,26,3.142857142857143,930.0,98.63604979438702,5.739792912179234,1.4213856809311607,96100.0,9.877551020408163,974.2857142857142
1609,63,33,40,500.0,2,2,49,49,1.7682119205298013,1500.0,282.76993639474176,6.2166061010848646,1.018201595709832,250000.0,3.126573395903688,884.1059602649007
1604,76,33,331,200.0,2,2,58,58,1.7682119205298013,750.0,113.1079745578967,5.303304908059076,1.018201595709832,40000.0,3.126573395903688,353.6423841059603
1582,76,33,17,10.0,13,13,58,58,4.5076726342711,1200.0,2.2184347948482,2.3978952727983707,1.7061421445087996,100.0,20.31911257775656,45.076726342711
1566,96,1,302,10.0,4,4,76,76,1.0,600.0,9.99990000099999,2.3978952727983707,0.6931471805599453,100.0,1.0,10.0
1579,18,18,324,10.0,13,13,13,13,5.0,700.0,1.9999960000080002,2.3978952727983707,1.791759469228055,100.0,25.0,50.0
1578,76,15,269,10.0,13,13,58,58,4.0,500.0,2.499993750015625,2.3978952727983707,1.6094379124341003,100.0,16.0,40.0
1569,76,8,175,10.0,4,4,58,58,2.0,290.0,4.999975000125,2.3978952727983707,1.0986122886681098,100.0,4.0,20.0
1573,57,15,30,10.0,9,9,44,44,4.0,1300.0,2.499993750015625,2.3978952727983707,1.6094379124341003,100.0,16.0,40.0
1618,96,1,304,114.0,0,0,76,76,1.0,625.0,113.99886001139988,4.74493212836325,0.6931471805599453,12996.0,1.0,114.0
899,96,8,379,112.0,9,9,76,76,2.0,999.0,55.99972000139999,4.727387818712341,1.0986122886681098,12544.0,4.0,224.0
2206,67,8,284,120.0,0,0,52,52,2.0,550.0,59.99970000149999,4.795790545596741,1.0986122886681098,14400.0,4.0,240.0
897,96,15,16,125.0,0,0,76,76,4.0,1199.0,31.249921875195316,4.836281906951478,1.6094379124341003,15625.0,16.0,500.0
2127,57,23,51,475.0,13,13,44,44,6.0,1700.0,79.16653472244214,6.16541785423142,1.9459101490553132,225625.0,36.0,2850.0
1229,42,15,360,245.0,13,13,32,32,4.0,850.0,61.249846875382815,5.5053315359323625,1.6094379124341003,60025.0,16.0,980.0
938,76,33,57,300.0,2,2,58,58,1.7682119205298013,1795.0,169.66196183684505,5.707110264748875,1.018201595709832,90000.0,3.126573395903688,530.4635761589403
2081,57,23,30,490.0,13,13,44,44,6.0,1300.0,81.66653055578242,6.19644412779452,1.9459101490553132,240100.0,36.0,2940.0
263,96,8,10,150.0,0,0,76,76,2.0,1100.0,74.99962500187499,5.017279836814924,1.0986122886681098,22500.0,4.0,300.0
3310,35,1,106,2.0,9,9,26,26,1.0,170.0,1.9999800001999979,1.0986122886681098,0.6931471805599453,4.0,1.0,2.0
754,76,33,266,1.0,9,9,58,58,2.0309110629067244,5500.0,0.4923874286717798,0.6931471805599453,1.108863255153159,1.0,4.124599745436921,2.0309110629067244
753,76,33,30,400.0,13,13,58,58,4.5076726342711,1300.0,88.737391793928,5.993961427306569,1.7061421445087996,160000.0,20.31911257775656,1803.06905370844
752,76,23,0,537.5,13,13,58,58,6.0,1000.0,89.58318402802662,6.288787496596443,1.9459101490553132,288906.25,36.0,3225.0
751,76,18,310,450.0,13,13,58,58,5.0,650.0,89.99982000036,6.111467339502679,1.791759469228055,202500.0,25.0,2250.0
750,76,15,310,400.0,13,13,58,58,4.0,650.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
748,76,11,238,350.0,13,13,58,58,3.0,400.0,116.66627777907406,5.860786223465865,1.3862943611198906,122500.0,9.0,1050.0
747,76,33,247,120.0,2,2,58,58,1.7682119205298013,435.0,67.86478473473802,4.795790545596741,1.018201595709832,14400.0,3.126573395903688,212.18543046357615
758,76,11,284,350.0,13,13,58,58,3.0,550.0,116.66627777907406,5.860786223465865,1.3862943611198906,122500.0,9.0,1050.0
589,57,18,372,450.0,13,13,44,44,5.0,900.0,89.99982000036,6.111467339502679,1.791759469228055,202500.0,25.0,2250.0
587,57,33,40,400.0,13,13,44,44,4.5076726342711,1500.0,88.737391793928,5.993961427306569,1.7061421445087996,160000.0,20.31911257775656,1803.06905370844
593,57,15,350,400.0,13,13,44,44,4.0,800.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
591,57,11,360,300.0,0,0,44,44,3.0,850.0,99.99966666777777,5.707110264748875,1.3862943611198906,90000.0,9.0,900.0
588,57,1,310,100.0,9,9,44,44,1.0,650.0,99.99900000999989,4.61512051684126,0.6931471805599453,10000.0,1.0,100.0
585,57,15,324,400.0,13,13,44,44,4.0,700.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
584,57,15,17,450.0,13,13,44,44,4.0,1200.0,112.49971875070314,6.111467339502679,1.6094379124341003,202500.0,16.0,1800.0
454,9,8,269,180.0,4,4,7,7,2.0,500.0,89.99955000224999,5.198497031265826,1.0986122886681098,32400.0,4.0,360.0
713,42,15,302,350.0,13,13,32,32,4.0,600.0,87.49978125054689,5.860786223465865,1.6094379124341003,122500.0,16.0,1400.0
714,42,11,360,350.0,13,13,32,32,3.0,850.0,116.66627777907406,5.860786223465865,1.3862943611198906,122500.0,9.0,1050.0
210,35,15,310,400.0,13,13,26,26,4.0,650.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
211,35,18,40,450.0,13,13,26,26,5.0,1500.0,89.99982000036,6.111467339502679,1.791759469228055,202500.0,25.0,2250.0
209,35,8,238,150.0,4,4,26,26,2.0,400.0,74.99962500187499,5.017279836814924,1.0986122886681098,22500.0,4.0,300.0
659,33,18,324,450.0,13,13,2,2,5.0,700.0,89.99982000036,6.111467339502679,1.791759469228055,202500.0,25.0,2250.0
2390,19,33,97,55.0,11,11,14,14,3.142857142857143,150.0,17.49994431835899,4.02535169073515,1.4213856809311607,3025.0,9.877551020408163,172.85714285714286
446,76,33,217,90.0,2,2,58,58,1.7682119205298013,370.0,50.898588551053514,4.51085950651685,1.018201595709832,8100.0,3.126573395903688,159.13907284768212
1339,35,33,354,240.0,2,2,26,26,1.7682119205298013,840.0,135.72956946947605,5.484796933490655,1.018201595709832,57600.0,3.126573395903688,424.3708609271523
2242,33,33,168,75.0,2,2,2,2,1.7682119205298013,275.0,42.41549045921126,4.330733340286331,1.018201595709832,5625.0,3.126573395903688,132.61589403973508
134,46,33,238,100.0,2,2,34,34,1.7682119205298013,400.0,56.55398727894835,4.61512051684126,1.018201595709832,10000.0,3.126573395903688,176.82119205298014
2394,80,33,296,118.12,10,10,61,61,2.5324675324675323,591.0,46.64207223386862,4.780131388375754,1.2619966444423134,13952.334400000002,6.413391803002192,299.1350649350649
701,42,33,97,50.0,2,2,32,32,1.7682119205298013,150.0,28.276993639474174,3.9318256327243257,1.018201595709832,2500.0,3.126573395903688,88.41059602649007
2402,76,33,51,117.0,11,11,58,58,3.142857142857143,1700.0,37.22715427723639,4.770684624465665,1.4213856809311607,13689.0,9.877551020408163,367.7142857142857
1281,35,33,241,93.0,2,2,26,26,1.7682119205298013,418.5,52.595208169421966,4.543294782270004,1.018201595709832,8649.0,3.126573395903688,164.4437086092715
1255,22,33,284,46.0,11,11,15,15,3.142857142857143,550.0,14.63631706626388,3.8501476017100584,1.4213856809311607,2116.0,9.877551020408163,144.57142857142856
2403,76,33,302,60.0,11,11,58,58,3.142857142857143,600.0,19.090848347300714,4.110873864173311,1.4213856809311607,3600.0,9.877551020408163,188.57142857142856
3002,18,33,310,201.0,2,2,13,13,1.7682119205298013,650.0,113.67351443068618,5.308267697401205,1.018201595709832,40401.0,3.126573395903688,355.41059602649005
2286,18,33,324,192.0,2,2,13,13,1.7682119205298013,700.0,108.58365557558083,5.262690188904886,1.018201595709832,36864.0,3.126573395903688,339.49668874172187
1371,22,33,372,90.0,11,11,15,15,3.142857142857143,900.0,28.63627252095107,4.51085950651685,1.4213856809311607,8100.0,9.877551020408163,282.85714285714283
2384,57,33,47,126.0,2,2,44,44,1.7682119205298013,1638.0,71.25802397147491,4.844187086458591,1.018201595709832,15876.0,3.126573395903688,222.79470198675494
2989,46,33,190,1.0,2,2,34,34,1.7682119205298013,3675.0,0.5655398727894835,0.6931471805599453,1.018201595709832,1.0,3.126573395903688,1.7682119205298013
2386,67,33,37,141.0,11,11,52,52,3.142857142857143,1410.0,44.863493616156674,4.955827057601261,1.4213856809311607,19881.0,9.877551020408163,443.1428571428571
1258,33,33,310,97.0,11,11,2,2,3.142857142857143,650.0,30.863538161469485,4.584967478670572,1.4213856809311607,9409.0,9.877551020408163,304.85714285714283
2280,42,33,160,40.0,2,2,32,32,1.7682119205298013,250.0,22.62159491157934,3.713572066704308,1.018201595709832,1600.0,3.126573395903688,70.72847682119205
2376,57,33,251,64.0,2,2,44,44,1.7682119205298013,448.0,36.19455185852694,4.174387269895637,1.018201595709832,4096.0,3.126573395903688,113.16556291390728
2385,57,33,5,83.0,2,2,44,44,1.7682119205298013,1079.0,46.93980944152713,4.430816798843313,1.018201595709832,6889.0,3.126573395903688,146.76158940397352
2398,76,33,207,45.0,2,2,58,58,1.7682119205298013,330.0,25.449294275526757,3.828641396489095,1.018201595709832,2025.0,3.126573395903688,79.56953642384106
2381,67,33,30,100.0,2,2,52,52,1.7682119205298013,1300.0,56.55398727894835,4.61512051684126,1.018201595709832,10000.0,3.126573395903688,176.82119205298014
526,42,15,376,280.0,13,13,32,32,4.0,950.0,69.99982500043751,5.638354669333745,1.6094379124341003,78400.0,16.0,1120.0
772,22,24,17,537.5,13,13,15,15,6.0,1200.0,89.58318402802662,6.288787496596443,1.9459101490553132,288906.25,36.0,3225.0
2043,15,18,254,450.0,13,13,12,12,5.0,450.0,89.99982000036,6.111467339502679,1.791759469228055,202500.0,25.0,2250.0
1257,57,18,118,537.5,13,13,44,44,5.0,2000.0,107.49978500043001,6.288787496596443,1.791759469228055,288906.25,25.0,2687.5
2042,76,15,17,520.0,13,13,58,58,4.0,1200.0,129.99967500081252,6.255750041753367,1.6094379124341003,270400.0,16.0,2080.0
975,76,11,17,385.0,13,13,58,58,3.0,1200.0,128.33290555698147,5.955837369464831,1.3862943611198906,148225.0,9.0,1155.0
2045,38,18,59,500.0,13,13,29,29,5.0,1800.0,99.9998000004,6.2166061010848646,1.791759469228055,250000.0,25.0,2500.0
2981,15,18,254,350.0,13,13,12,12,5.0,450.0,69.99986000028001,5.860786223465865,1.791759469228055,122500.0,25.0,1750.0
1080,42,11,302,400.0,13,13,32,32,3.0,600.0,133.33288889037036,5.993961427306569,1.3862943611198906,160000.0,9.0,1200.0
1254,38,15,54,537.5,13,13,29,29,4.0,1750.0,134.37466406333985,6.288787496596443,1.6094379124341003,288906.25,16.0,2150.0
726,9,23,17,515.0,13,13,7,7,6.0,1200.0,85.8331902780162,6.246106765481563,1.9459101490553132,265225.0,36.0,3090.0
640,57,15,310,450.0,13,13,44,44,4.0,650.0,112.49971875070314,6.111467339502679,1.6094379124341003,202500.0,16.0,1800.0
710,65,18,231,537.5,13,13,50,50,5.0,4500.0,107.49978500043001,6.288787496596443,1.791759469228055,288906.25,25.0,2687.5
2044,57,18,46,450.0,13,13,44,44,5.0,1600.0,89.99982000036,6.111467339502679,1.791759469228055,202500.0,25.0,2250.0
2982,76,24,350,500.0,13,13,58,58,6.0,800.0,83.33319444467593,6.2166061010848646,1.9459101490553132,250000.0,36.0,3000.0
1675,67,8,310,120.0,9,9,52,52,2.0,650.0,59.99970000149999,4.795790545596741,1.0986122886681098,14400.0,4.0,240.0
495,76,11,238,140.0,0,0,58,58,3.0,400.0,46.666511111629625,4.948759890378168,1.3862943611198906,19600.0,9.0,420.0
2046,57,11,360,275.0,0,0,44,44,3.0,850.0,91.66636111212962,5.62040086571715,1.3862943611198906,75625.0,9.0,825.0
1266,67,8,284,115.0,9,9,52,52,2.0,550.0,57.49971250143749,4.7535901911063645,1.0986122886681098,13225.0,4.0,230.0
2040,57,11,350,195.0,0,0,44,44,3.0,800.0,64.99978333405555,5.278114659230517,1.3862943611198906,38025.0,9.0,585.0
381,38,8,350,200.0,0,0,29,29,2.0,800.0,99.99950000249999,5.303304908059076,1.0986122886681098,40000.0,4.0,400.0
2233,35,8,238,115.0,0,0,26,26,2.0,400.0,57.49971250143749,4.7535901911063645,1.0986122886681098,13225.0,4.0,230.0
2038,57,8,324,170.0,0,0,44,44,2.0,700.0,84.99957500212498,5.14166355650266,1.0986122886681098,28900.0,4.0,340.0
1426,38,8,324,115.0,0,0,29,29,2.0,700.0,57.49971250143749,4.7535901911063645,1.0986122886681098,13225.0,4.0,230.0
415,76,8,160,95.0,0,0,58,58,2.0,250.0,47.49976250118749,4.564348191467836,1.0986122886681098,9025.0,4.0,190.0
1267,67,8,284,120.0,0,0,52,52,2.0,550.0,59.99970000149999,4.795790545596741,1.0986122886681098,14400.0,4.0,240.0
4295,15,15,221,250.0,13,13,12,12,4.0,380.0,62.49984375039063,5.5254529391317835,1.6094379124341003,62500.0,16.0,1000.0
3756,11,11,168,130.0,0,0,8,8,3.0,275.0,43.33318888937037,4.875197323201151,1.3862943611198906,16900.0,9.0,390.0
4448,42,33,359,204.0,11,11,32,32,3.142857142857143,85000.0,64.90888438082243,5.3230099791384085,1.4213856809311607,41616.0,9.877551020408163,641.1428571428571
4492,15,33,87,35.0,11,11,12,12,3.142857142857143,13.0,11.136328202592082,3.58351893845611,1.4213856809311607,1225.0,9.877551020408163,110.0
4286,15,24,372,330.0,13,13,12,12,6.0,900.0,54.99990833348611,5.802118375377063,1.9459101490553132,108900.0,36.0,1980.0
2160,67,8,244,122.0,0,0,52,52,2.0,425.0,60.99969500152499,4.812184355372417,1.0986122886681098,14884.0,4.0,244.0
871,18,1,115,70.0,9,9,13,13,1.0,190.0,69.99930000699993,4.2626798770413155,0.6931471805599453,4900.0,1.0,70.0
3117,96,1,310,114.0,0,0,76,76,1.0,650.0,113.99886001139988,4.74493212836325,0.6931471805599453,12996.0,1.0,114.0
556,18,11,160,140.0,0,0,13,13,3.0,250.0,46.666511111629625,4.948759890378168,1.3862943611198906,19600.0,9.0,420.0
2776,22,1,91,50.0,10,10,15,15,1.0,140.0,49.999500004999945,3.9318256327243257,0.6931471805599453,2500.0,1.0,50.0
660,33,15,269,400.0,13,13,2,2,4.0,500.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
1597,18,33,310,80.0,2,2,13,13,1.7682119205298013,650.0,45.24318982315868,4.394449154672439,1.018201595709832,6400.0,3.126573395903688,141.4569536423841
1601,76,33,118,336.0,2,2,58,58,1.7682119205298013,2000.0,190.02139725726644,5.820082930352362,1.018201595709832,112896.0,3.126573395903688,594.1192052980132
1596,9,33,66,350.0,2,2,7,7,1.7682119205298013,1900.0,197.93895547631922,5.860786223465865,1.018201595709832,122500.0,3.126573395903688,618.8741721854304
658,33,18,269,450.0,13,13,2,2,5.0,500.0,89.99982000036,6.111467339502679,1.791759469228055,202500.0,25.0,2250.0
1577,76,15,17,10.0,13,13,58,58,4.0,1200.0,2.499993750015625,2.3978952727983707,1.6094379124341003,100.0,16.0,40.0
1580,57,18,36,10.0,13,13,44,44,5.0,1400.0,1.9999960000080002,2.3978952727983707,1.791759469228055,100.0,25.0,50.0
1575,76,15,310,10.0,13,13,58,58,4.0,650.0,2.499993750015625,2.3978952727983707,1.6094379124341003,100.0,16.0,40.0
661,33,11,269,350.0,13,13,2,2,3.0,500.0,116.66627777907406,5.860786223465865,1.3862943611198906,122500.0,9.0,1050.0
749,76,8,204,150.0,0,0,58,58,2.0,325.0,74.99962500187499,5.017279836814924,1.0986122886681098,22500.0,4.0,300.0
746,76,15,269,400.0,13,13,58,58,4.0,500.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
745,76,8,238,100.0,0,0,58,58,2.0,400.0,49.99975000124999,4.61512051684126,1.0986122886681098,10000.0,4.0,200.0
742,76,1,212,100.0,4,4,58,58,1.0,350.0,99.99900000999989,4.61512051684126,0.6931471805599453,10000.0,1.0,100.0
741,76,8,254,150.0,4,4,58,58,2.0,450.0,74.99962500187499,5.017279836814924,1.0986122886681098,22500.0,4.0,300.0
759,76,15,17,450.0,13,13,58,58,4.0,1200.0,112.49971875070314,6.111467339502679,1.6094379124341003,202500.0,16.0,1800.0
743,76,15,350,400.0,13,13,58,58,4.0,800.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
1320,18,1,150,120.0,0,0,13,13,1.0,225.0,119.99880001199988,4.795790545596741,0.6931471805599453,14400.0,1.0,120.0
739,76,15,324,400.0,10,10,58,58,4.0,700.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
740,76,33,17,200.0,2,2,58,58,1.7682119205298013,1200.0,113.1079745578967,5.303304908059076,1.018201595709832,40000.0,3.126573395903688,353.6423841059603
744,76,1,212,150.0,4,4,58,58,1.0,350.0,149.99850001499985,5.017279836814924,0.6931471805599453,22500.0,1.0,150.0
738,76,33,60,214.0,2,2,58,58,1.7682119205298013,1819.0,121.02553277694946,5.3706380281276624,1.018201595709832,45796.0,3.126573395903688,378.3973509933775
2151,18,33,324,500.0,13,13,13,13,4.5076726342711,700.0,110.92173974241,6.2166061010848646,1.7061421445087996,250000.0,20.31911257775656,2253.83631713555
582,57,15,372,450.0,13,13,44,44,4.0,900.0,112.49971875070314,6.111467339502679,1.6094379124341003,202500.0,16.0,1800.0
575,57,18,0,450.0,13,13,44,44,5.0,1000.0,89.99982000036,6.111467339502679,1.791759469228055,202500.0,25.0,2250.0
578,57,15,310,350.0,13,13,44,44,4.0,650.0,87.49978125054689,5.860786223465865,1.6094379124341003,122500.0,16.0,1400.0
583,57,33,0,400.0,13,13,44,44,4.5076726342711,1000.0,88.737391793928,5.993961427306569,1.7061421445087996,160000.0,20.31911257775656,1803.06905370844
586,57,15,324,400.0,13,13,44,44,4.0,700.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
579,57,18,36,500.0,13,13,44,44,5.0,1400.0,99.9998000004,6.2166061010848646,1.791759469228055,250000.0,25.0,2500.0
581,57,18,40,500.0,13,13,44,44,5.0,1500.0,99.9998000004,6.2166061010848646,1.791759469228055,250000.0,25.0,2500.0
580,57,24,132,537.5,13,13,44,44,6.0,2500.0,89.58318402802662,6.288787496596443,1.9459101490553132,288906.25,36.0,3225.0
577,57,15,360,400.0,13,13,44,44,4.0,850.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
573,57,33,282,90.0,2,2,44,44,1.7682119205298013,540.0,50.898588551053514,4.51085950651685,1.018201595709832,8100.0,3.126573395903688,159.13907284768212
574,57,15,310,400.0,13,13,44,44,4.0,650.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
453,9,18,372,400.0,13,13,7,7,5.0,900.0,79.99984000032,5.993961427306569,1.791759469228055,160000.0,25.0,2000.0
715,42,8,160,150.0,9,9,32,32,2.0,250.0,74.99962500187499,5.017279836814924,1.0986122886681098,22500.0,4.0,300.0
212,35,8,254,150.0,4,4,26,26,2.0,450.0,74.99962500187499,5.017279836814924,1.0986122886681098,22500.0,4.0,300.0
213,35,15,324,400.0,13,13,26,26,4.0,700.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
208,35,18,316,350.0,13,13,26,26,5.0,680.0,69.99986000028001,5.860786223465865,1.791759469228055,122500.0,25.0,1750.0
206,35,33,312,165.0,2,2,26,26,1.7682119205298013,660.0,93.31407901026478,5.111987788356544,1.018201595709832,27225.0,3.126573395903688,291.7549668874172
207,35,15,372,400.0,13,13,26,26,4.0,900.0,99.99975000062501,5.993961427306569,1.6094379124341003,160000.0,16.0,1600.0
1632,96,23,265,537.5,13,13,76,76,6.0,5000.0,89.58318402802662,6.288787496596443,1.9459101490553132,288906.25,36.0,3225.0
4275,15,18,310,360.0,13,13,12,12,5.0,650.0,71.999856000288,5.8888779583328805,1.791759469228055,129600.0,25.0,1800.0
1619,96,8,10,150.0,0,0,76,76,2.0,1100.0,74.99962500187499,5.017279836814924,1.0986122886681098,22500.0,4.0,300.0
2439,76,33,58,299.0,2,2,58,58,1.7682119205298013,1799.0,169.09642196405557,5.703782474656201,1.018201595709832,89401.0,3.126573395903688,528.6953642384105
2109,57,23,58,537.5,13,13,44,44,6.0,1799.0,89.58318402802662,6.288787496596443,1.9459101490553132,288906.25,36.0,3225.0
